order_id,product_id,quantity,discount_pct
O000452,P0008,2,0.05
O000453,P0024,3,0.05
O000453,P0018,2,0.15
O000453,P0017,1,0.1
O000454,P0015,1,0.2
O000455,P0018,1,0.1
O000456,P0011,1,0.0
O000456,P0024,2,0.1
O000456,P0030,1,0.1
O000457,P0017,1,0.1
O000458,P0010,1,0.0
O000459,P0017,3,0.0
O000460,P0019,2,0.0
O000460,P0003,1,0.15
O000461,P0009,1,0.0
O000461,P0024,1,0.05
O000461,P0027,1,0.1
O000461,P0003,1,0.15
O000461,P0012,1,0.05
O000462,P0002,2,0.15
O000462,P0007,1,0.0
O000463,P0006,2,0.15
O000464,P0022,4,0.05
O000464,P0023,1,0.1
O000465,P0008,3,0.05
O000465,P0003,3,0.1
O000466,P0017,1,0.0
O000466,P0024,2,0.05
O000467,P0018,3,0.1
O000468,P0020,3,0.0
O000469,P0030,1,0.1
O000470,P0026,1,0.15
O000470,P0027,3,0.2
O000470,P0009,1,0.05
O000471,P0017,2,0.05
O000471,P0014,1,0.05
O000472,P0023,1,0.15
O000472,P0015,4,0.0
O000473,P0021,1,0.0
O000473,P0007,1,0.05
O000474,P0013,1,0.05
O000474,P0017,2,0.15
O000475,P0024,3,0.15
O000475,P0002,2,0.0
O000475,P0005,1,0.0
O000476,P0028,1,0.0
O000476,P0001,1,0.05
O000477,P0016,2,0.0
O000477,P0017,2,0.1
O000477,P0002,4,0.0
O000477,P0009,1,0.0
O000477,P0027,2,0.05
O000478,P0010,1,0.0
O000479,P0007,1,0.1
O000479,P0028,1,0.15
O000479,P0011,1,0.1
O000480,P0030,1,0.1
O000480,P0023,1,0.1
O000481,P0023,2,0.15
O000481,P0012,1,0.1
O000481,P0021,2,0.0
O000482,P0029,1,0.15
O000482,P0015,1,0.2
O000483,P0006,1,0.1
O000484,P0002,1,0.0
O000484,P0014,4,0.05
O000484,P0023,1,0.0
O000484,P0019,1,0.0
O000484,P0022,4,0.2
O000485,P0004,1,0.0
O000485,P0018,2,0.0
O000486,P0014,1,0.1
O000486,P0008,1,0.2
O000487,P0002,1,0.05
O000487,P0015,1,0.05
O000488,P0012,1,0.05
O000488,P0004,3,0.15
O000489,P0014,3,0.0
O000490,P0008,2,0.1
O000490,P0022,3,0.0
O000491,P0015,1,0.0
O000492,P0006,2,0.05
O000492,P0007,3,0.1
O000493,P0024,1,0.15
O000493,P0025,3,0.1
O000493,P0007,1,0.15
O000494,P0012,3,0.05
O000494,P0015,2,0.0
O000494,P0009,1,0.05
O000495,P0030,2,0.05
O000495,P0016,1,0.15
O000496,P0001,2,0.05
O000496,P0018,1,0.0
O000497,P0022,1,0.05
O000498,P0007,1,0.0
O000498,P0015,1,0.0
O000498,P0019,1,0.1
O000499,P0022,4,0.05
O000499,P0011,1,0.1
O000500,P0003,1,0.15
O000500,P0028,1,0.05
O000501,P0030,1,0.15
O000501,P0001,2,0.05
O000501,P0003,2,0.0
O000502,P0001,1,0.0
O000503,P0024,1,0.0
O000503,P0022,2,0.05
O000503,P0015,1,0.05
O000503,P0023,1,0.05
O000504,P0011,1,0.0
O000504,P0006,1,0.05
O000504,P0023,2,0.0
O000505,P0010,1,0.0
O000505,P0019,2,0.15
O000506,P0009,1,0.0
O000507,P0030,1,0.0
O000508,P0003,1,0.1
O000509,P0028,1,0.05
O000509,P0004,1,0.0
O000510,P0030,2,0.0
O000510,P0002,1,0.1
O000510,P0028,1,0.05
O000511,P0004,1,0.05
O000511,P0015,1,0.05
O000512,P0011,1,0.05
O000513,P0024,4,0.05
O000513,P0017,1,0.0
O000514,P0012,1,0.1
O000514,P0023,1,0.1
O000515,P0024,1,0.05
O000516,P0001,2,0.05
O000516,P0024,1,0.0
O000517,P0030,2,0.0
O000517,P0019,1,0.0
O000518,P0023,1,0.05
O000519,P0014,1,0.05
O000519,P0001,3,0.2
O000520,P0003,1,0.05
O000520,P0023,1,0.0
O000520,P0027,1,0.05
O000520,P0005,2,0.05
O000520,P0020,1,0.0
O000521,P0005,1,0.0
O000521,P0006,1,0.2
O000521,P0027,1,0.05
O000522,P0005,1,0.1
O000523,P0015,2,0.0
O000523,P0019,1,0.1
O000523,P0028,2,0.1
O000523,P0001,1,0.0
O000524,P0025,1,0.0
O000525,P0021,1,0.1
O000525,P0006,3,0.05
O000525,P0026,1,0.0
O000526,P0022,1,0.05
O000526,P0025,1,0.05
O000526,P0006,2,0.1
O000526,P0014,4,0.0
O000526,P0002,2,0.0
O000527,P0024,3,0.0
O000527,P0022,2,0.15
O000528,P0003,1,0.0
O000529,P0025,2,0.1
O000530,P0012,1,0.0
O000531,P0025,1,0.2
O000532,P0028,1,0.0
O000533,P0027,3,0.1
O000534,P0013,1,0.1
O000535,P0019,1,0.05
O000535,P0023,1,0.05
O000535,P0018,1,0.0
O000535,P0027,1,0.0
O000536,P0003,1,0.0
O000537,P0014,2,0.2
O000537,P0001,1,0.0
O000537,P0012,1,0.0
O000538,P0004,2,0.1
O000539,P0004,3,0.0
O000539,P0026,1,0.1
O000539,P0017,1,0.0
O000540,P0024,2,0.05
O000540,P0018,1,0.15
O000541,P0003,1,0.15
O000542,P0001,1,0.2
O000542,P0020,3,0.0
O000543,P0008,1,0.15
O000543,P0027,1,0.0
O000544,P0028,1,0.05
O000545,P0017,1,0.05
O000545,P0021,1,0.05
O000545,P0029,2,0.0
O000546,P0012,1,0.05
O000547,P0022,2,0.0
O000547,P0009,1,0.0
O000548,P0024,2,0.2
O000549,P0016,4,0.05
O000550,P0018,1,0.2
O000550,P0003,1,0.0
O000550,P0016,2,0.15
O000550,P0028,1,0.05
O000551,P0013,2,0.1
O000551,P0006,1,0.1
O000552,P0005,1,0.1
O000552,P0016,1,0.0
O000552,P0006,4,0.05
O000552,P0003,2,0.0
O000552,P0021,1,0.1
O000553,P0029,2,0.0
O000554,P0006,1,0.0
O000554,P0026,1,0.0
O000554,P0004,3,0.1
O000555,P0007,1,0.1
O000555,P0029,1,0.15
O000555,P0018,1,0.0
O000556,P0019,1,0.2
O000556,P0023,1,0.0
O000557,P0014,2,0.0
O000557,P0017,2,0.1
O000558,P0010,1,0.0
O000558,P0012,2,0.05
O000559,P0019,1,0.0
O000559,P0012,1,0.0
O000559,P0010,3,0.1
O000559,P0026,1,0.05
O000560,P0028,1,0.1
O000560,P0006,1,0.0
O000560,P0022,3,0.1
O000560,P0021,2,0.05
O000561,P0007,3,0.0
O000562,P0002,1,0.0
O000562,P0014,1,0.1
O000562,P0001,2,0.0
O000562,P0027,1,0.0
O000563,P0013,2,0.1
O000564,P0020,2,0.05
O000565,P0022,2,0.1
O000566,P0012,1,0.0
O000567,P0017,1,0.1
O000568,P0014,1,0.2
O000569,P0003,1,0.1
O000569,P0020,1,0.0
O000570,P0021,1,0.05
O000570,P0003,2,0.0
O000570,P0020,1,0.0
O000571,P0010,1,0.1
O000571,P0018,1,0.05
O000571,P0024,1,0.0
O000572,P0002,1,0.05
O000573,P0002,1,0.15
O000573,P0006,1,0.0
O000574,P0013,1,0.15
O000574,P0019,1,0.05
O000574,P0016,1,0.0
O000574,P0022,2,0.05
O000575,P0020,1,0.05
O000575,P0013,3,0.05
O000575,P0027,1,0.05
O000576,P0007,2,0.0
O000576,P0026,2,0.05
O000577,P0010,1,0.0
O000577,P0003,2,0.0
O000577,P0007,2,0.05
O000578,P0009,2,0.1
O000578,P0015,1,0.15
O000578,P0023,1,0.15
O000578,P0011,2,0.05
O000578,P0010,1,0.05
O000579,P0002,2,0.05
O000580,P0002,1,0.2
O000580,P0016,2,0.0
O000580,P0013,1,0.05
O000581,P0013,2,0.1
O000582,P0015,2,0.0
O000582,P0006,2,0.15
O000583,P0016,1,0.1
O000583,P0026,4,0.1
O000583,P0014,1,0.0
O000583,P0024,1,0.1
O000584,P0022,3,0.1
O000584,P0007,1,0.05
O000584,P0020,3,0.05
O000584,P0023,1,0.05
O000585,P0022,1,0.0
O000586,P0007,3,0.0
O000586,P0021,1,0.05
O000587,P0018,1,0.0
O000587,P0025,2,0.0
O000588,P0025,1,0.0
O000589,P0004,1,0.1
O000589,P0027,3,0.0
O000589,P0008,1,0.1
O000590,P0027,1,0.2
O000590,P0030,3,0.05
O000590,P0006,2,0.0
O000591,P0022,1,0.0
O000592,P0003,1,0.1
O000592,P0028,4,0.0
O000593,P0029,1,0.15
O000593,P0018,2,0.1
O000593,P0008,2,0.0
O000594,P0005,1,0.0
O000594,P0025,1,0.05
O000594,P0014,3,0.05
O000595,P0010,1,0.0
O000596,P0030,1,0.1
O000596,P0023,2,0.0
O000596,P0016,1,0.0
O000596,P0019,1,0.0
O000596,P0027,2,0.0
O000597,P0009,1,0.0
O000597,P0010,1,0.05
O000598,P0017,3,0.0
O000598,P0015,2,0.15
O000599,P0005,3,0.0
O000600,P0001,1,0.2
O000601,P0004,3,0.05
O000601,P0010,1,0.05
O000601,P0024,1,0.1
O000601,P0012,2,0.0
O000602,P0010,4,0.0
O000602,P0008,3,0.0
O000602,P0018,2,0.0
O000603,P0012,1,0.15
O000603,P0019,1,0.0
O000604,P0024,1,0.0
O000604,P0008,1,0.0
O000605,P0010,2,0.0
O000606,P0010,1,0.05
O000606,P0016,2,0.1
O000606,P0030,1,0.0
O000607,P0002,1,0.05
O000607,P0024,2,0.1
O000607,P0018,1,0.2
O000607,P0029,1,0.2
O000607,P0008,1,0.15
O000608,P0022,1,0.05
O000609,P0024,1,0.1
O000609,P0001,2,0.1
O000610,P0030,3,0.1
O000610,P0027,1,0.0
O000610,P0011,1,0.0
O000611,P0018,1,0.05
O000611,P0019,1,0.15
O000612,P0028,1,0.1
O000612,P0016,1,0.05
O000613,P0001,2,0.0
O000613,P0009,2,0.0
O000613,P0006,1,0.05
O000613,P0017,1,0.05
O000614,P0019,4,0.0
O000614,P0026,3,0.1
O000614,P0016,1,0.0
O000614,P0028,1,0.0
O000614,P0012,1,0.0
O000615,P0024,2,0.1
O000615,P0018,1,0.05
O000616,P0013,1,0.2
O000616,P0011,3,0.05
O000617,P0015,1,0.0
O000617,P0030,2,0.0
O000618,P0018,1,0.05
O000618,P0022,1,0.0
O000618,P0004,3,0.0
O000619,P0013,4,0.2
O000619,P0009,4,0.05
O000620,P0012,2,0.1
O000620,P0025,1,0.0
O000621,P0025,1,0.1
O000621,P0008,1,0.0
O000622,P0015,4,0.1
O000623,P0013,1,0.15
O000623,P0020,2,0.05
O000624,P0015,4,0.15
O000624,P0012,1,0.15
O000624,P0018,2,0.1
O000625,P0014,1,0.05
O000626,P0013,1,0.0
O000626,P0023,1,0.0
O000626,P0012,1,0.1
O000626,P0024,2,0.05
O000627,P0015,1,0.0
O000627,P0006,1,0.05
O000627,P0027,1,0.05
O000628,P0006,1,0.0
O000628,P0014,1,0.1
O000628,P0009,1,0.05
O000629,P0011,3,0.15
O000629,P0016,2,0.1
O000629,P0005,1,0.1
O000629,P0022,2,0.1
O000630,P0018,2,0.1
O000631,P0026,2,0.0
O000632,P0010,2,0.15
O000633,P0001,1,0.0
O000633,P0025,1,0.0
O000634,P0013,2,0.0
O000634,P0009,1,0.0
O000635,P0029,1,0.15
O000635,P0006,4,0.1
O000635,P0010,3,0.1
O000635,P0021,1,0.0
O000636,P0004,4,0.05
O000636,P0014,2,0.0
O000636,P0015,3,0.0
O000636,P0022,1,0.15
O000637,P0024,3,0.0
O000637,P0014,1,0.1
O000638,P0006,1,0.0
O000638,P0029,1,0.1
O000639,P0006,1,0.0
O000640,P0022,2,0.0
O000640,P0009,2,0.15
O000640,P0030,1,0.0
O000641,P0008,3,0.05
O000641,P0010,3,0.05
O000642,P0013,1,0.0
O000642,P0008,1,0.05
O000642,P0017,1,0.05
O000642,P0030,1,0.05
O000643,P0001,1,0.0
O000643,P0014,2,0.0
O000643,P0028,1,0.05
O000644,P0030,2,0.05
O000644,P0004,2,0.0
O000645,P0006,1,0.05
O000645,P0008,2,0.05
O000645,P0003,1,0.0
O000646,P0002,2,0.0
O000647,P0013,1,0.0
O000648,P0001,1,0.0
O000648,P0018,1,0.15
O000648,P0004,1,0.05
O000649,P0030,2,0.05
O000649,P0002,1,0.0
O000650,P0014,1,0.05
O000650,P0011,2,0.0
O000650,P0002,1,0.05
O000651,P0026,2,0.1
O000652,P0022,2,0.0
O000652,P0017,1,0.0
O000653,P0026,1,0.1
O000653,P0029,1,0.0
O000653,P0027,1,0.05
O000654,P0029,1,0.15
O000655,P0008,1,0.0
O000655,P0011,1,0.1
O000656,P0022,2,0.1
O000657,P0021,1,0.1
O000658,P0029,2,0.0
O000658,P0025,2,0.1
O000658,P0021,1,0.05
O000659,P0010,1,0.05
O000659,P0008,1,0.2
O000659,P0026,2,0.05
O000660,P0020,1,0.0
O000660,P0009,2,0.05
O000661,P0011,4,0.1
O000661,P0005,2,0.05
O000661,P0007,2,0.0
O000662,P0026,2,0.0
O000662,P0002,2,0.2
O000663,P0006,1,0.0
O000663,P0025,1,0.05
O000663,P0007,1,0.1
O000663,P0013,2,0.0
O000664,P0013,3,0.0
O000664,P0029,2,0.05
O000664,P0008,3,0.0
O000665,P0004,1,0.1
O000665,P0002,1,0.1
O000666,P0013,1,0.0
O000666,P0027,2,0.05
O000666,P0022,2,0.0
O000666,P0003,2,0.0
O000666,P0001,1,0.2
O000667,P0003,1,0.0
O000667,P0019,3,0.05
O000668,P0026,2,0.15
O000668,P0020,1,0.0
O000668,P0011,3,0.05
O000668,P0008,1,0.0
O000668,P0012,2,0.1
O000669,P0017,1,0.0
O000669,P0006,2,0.2
O000670,P0017,1,0.05
O000670,P0001,1,0.0
O000670,P0023,4,0.0
O000671,P0019,1,0.0
O000671,P0016,1,0.0
O000672,P0023,2,0.15
O000673,P0025,2,0.0
O000673,P0001,2,0.05
O000673,P0013,1,0.05
O000673,P0009,2,0.0
O000674,P0012,1,0.0
O000675,P0012,2,0.15
O000675,P0018,2,0.2
O000676,P0022,4,0.0
O000676,P0013,2,0.0
O000676,P0024,1,0.15
O000677,P0014,1,0.05
O000678,P0004,1,0.05
O000678,P0023,2,0.1
O000678,P0022,1,0.1
O000679,P0010,1,0.0
O000679,P0030,2,0.0
O000680,P0008,2,0.1
O000680,P0028,2,0.05
O000681,P0017,1,0.1
O000681,P0021,2,0.0
O000682,P0001,2,0.0
O000683,P0001,1,0.0
O000684,P0007,1,0.05
O000685,P0007,1,0.05
O000685,P0003,4,0.1
O000685,P0022,3,0.15
O000686,P0012,2,0.05
O000686,P0001,1,0.05
O000686,P0017,2,0.1
O000687,P0019,1,0.05
O000687,P0007,2,0.0
O000687,P0017,3,0.0
O000688,P0003,3,0.1
O000689,P0003,2,0.05
O000689,P0007,1,0.1
O000689,P0024,1,0.1
O000689,P0016,1,0.0
O000689,P0013,2,0.0
O000690,P0025,2,0.1
O000691,P0026,3,0.0
O000691,P0024,2,0.0
O000691,P0003,1,0.1
O000692,P0017,3,0.0
O000693,P0023,1,0.0
O000693,P0009,1,0.05
O000694,P0015,1,0.1
O000694,P0009,3,0.15
O000694,P0005,2,0.1
O000694,P0012,1,0.05
O000695,P0001,1,0.1
O000695,P0010,1,0.0
O000696,P0001,1,0.05
O000697,P0026,2,0.0
O000697,P0030,3,0.05
O000697,P0014,1,0.05
O000698,P0010,1,0.0
O000698,P0027,4,0.05
O000698,P0012,2,0.0
O000699,P0010,1,0.0
O000699,P0009,2,0.0
O000700,P0021,1,0.05
O000700,P0008,1,0.1
O000701,P0030,1,0.15
O000701,P0012,1,0.05
O000702,P0025,1,0.05
O000702,P0002,2,0.1
O000702,P0011,2,0.05
O000703,P0021,1,0.05
O000703,P0014,1,0.15
O000704,P0015,1,0.05
O000704,P0006,2,0.0
O000705,P0029,3,0.0
O000705,P0006,4,0.1
O000705,P0003,1,0.0
O000705,P0016,4,0.2
O000705,P0015,1,0.1
O000706,P0010,2,0.0
O000706,P0019,1,0.0
O000707,P0024,2,0.0
O000707,P0012,2,0.1
O000708,P0029,1,0.05
O000709,P0011,2,0.1
O000709,P0012,1,0.0
O000709,P0027,2,0.0
O000710,P0004,1,0.05
O000710,P0027,1,0.05
O000710,P0026,2,0.05
O000711,P0001,1,0.05
O000712,P0023,1,0.0
O000712,P0024,1,0.0
O000713,P0004,1,0.0
O000713,P0006,1,0.1
O000714,P0030,1,0.05
O000714,P0028,1,0.0
O000714,P0021,2,0.0
O000714,P0022,2,0.1
O000714,P0025,1,0.1
O000715,P0028,2,0.0
O000715,P0015,2,0.1
O000716,P0028,2,0.05
O000717,P0028,1,0.05
O000717,P0012,1,0.1
O000718,P0018,1,0.0
O000718,P0021,3,0.1
O000718,P0030,1,0.05
O000718,P0013,2,0.15
O000719,P0003,3,0.05
O000720,P0016,1,0.0
O000721,P0017,1,0.05
O000722,P0016,2,0.05
O000723,P0020,1,0.0
O000723,P0004,1,0.15
O000724,P0016,2,0.1
O000725,P0023,1,0.0
O000726,P0025,1,0.05
O000726,P0023,1,0.05
O000726,P0016,1,0.1
O000727,P0017,2,0.2
O000727,P0013,2,0.05
O000727,P0030,2,0.1
O000728,P0012,3,0.0
O000729,P0020,1,0.0
O000730,P0014,2,0.1
O000731,P0002,2,0.0
O000731,P0017,1,0.1
O000731,P0027,1,0.05
O000732,P0009,1,0.05
O000732,P0005,2,0.0
O000733,P0005,3,0.05
O000734,P0027,1,0.1
O000734,P0019,2,0.0
O000735,P0016,2,0.05
O000736,P0030,1,0.0
O000736,P0029,2,0.05
O000737,P0026,2,0.0
O000737,P0020,2,0.2
O000737,P0004,1,0.05
O000738,P0017,1,0.0
O000739,P0028,2,0.2
O000739,P0011,4,0.05
O000739,P0005,1,0.0
O000739,P0022,3,0.0
O000740,P0014,4,0.1
O000740,P0017,1,0.05
O000740,P0009,1,0.15
O000740,P0026,1,0.05
O000741,P0012,1,0.05
O000742,P0002,1,0.05
O000742,P0018,1,0.05
O000742,P0001,1,0.0
O000743,P0015,1,0.05
O000743,P0001,1,0.0
O000744,P0004,1,0.05
O000744,P0001,2,0.15
O000745,P0012,3,0.05
O000746,P0025,1,0.0
O000746,P0004,1,0.0
O000746,P0001,2,0.05
O000747,P0007,1,0.0
O000747,P0016,2,0.0
O000747,P0004,3,0.0
O000747,P0024,1,0.2
O000747,P0012,1,0.0
O000748,P0013,1,0.05
O000748,P0015,1,0.1
O000748,P0005,1,0.1
O000748,P0026,2,0.05
O000749,P0002,1,0.05
O000749,P0018,2,0.1
O000749,P0027,1,0.1
O000750,P0010,1,0.0
O000750,P0012,1,0.1
O000751,P0020,1,0.0
O000751,P0028,1,0.0
O000751,P0025,1,0.1
O000752,P0005,1,0.0
O000753,P0012,2,0.05
O000753,P0015,2,0.0
O000753,P0025,1,0.0
O000754,P0020,3,0.0
O000755,P0030,1,0.1
O000755,P0002,1,0.05
O000755,P0026,3,0.0
O000756,P0005,1,0.0
O000756,P0008,1,0.05
O000757,P0013,4,0.05
O000757,P0001,2,0.05
O000757,P0018,1,0.05
O000757,P0015,3,0.05
O000758,P0004,1,0.15
O000758,P0021,1,0.0
O000758,P0024,1,0.0
O000758,P0026,2,0.1
O000759,P0022,2,0.0
O000759,P0012,2,0.1
O000760,P0003,1,0.05
O000760,P0016,4,0.05
O000761,P0006,1,0.0
O000761,P0029,2,0.05
O000761,P0008,1,0.0
O000762,P0022,1,0.1
O000762,P0025,1,0.2
O000762,P0021,1,0.0
O000762,P0020,2,0.1
O000763,P0017,1,0.05
O000764,P0027,2,0.0
O000764,P0013,2,0.0
O000765,P0004,1,0.0
O000766,P0006,3,0.0
O000766,P0020,3,0.1
O000767,P0006,1,0.0
O000767,P0005,2,0.05
O000768,P0015,1,0.2
O000768,P0017,1,0.15
O000769,P0029,1,0.05
O000769,P0003,4,0.15
O000770,P0002,1,0.0
O000770,P0008,1,0.05
O000770,P0003,1,0.15
O000770,P0017,1,0.05
O000770,P0012,1,0.0
O000771,P0022,1,0.05
O000771,P0020,1,0.0
O000772,P0024,1,0.05
O000773,P0028,4,0.2
O000774,P0003,3,0.1
O000775,P0020,2,0.0
O000775,P0012,1,0.05
O000775,P0025,2,0.0
O000776,P0016,2,0.2
O000776,P0027,2,0.0
O000777,P0011,3,0.0
O000778,P0011,1,0.0
O000778,P0023,1,0.15
O000779,P0026,1,0.1
O000780,P0023,4,0.1
O000780,P0012,1,0.2
O000781,P0019,1,0.05
O000781,P0007,3,0.0
O000782,P0010,1,0.0
O000782,P0027,1,0.0
O000782,P0007,1,0.0
O000783,P0010,1,0.05
O000783,P0008,1,0.0
O000783,P0017,2,0.0
O000784,P0002,3,0.0
O000784,P0010,1,0.05
O000785,P0002,1,0.1
O000785,P0001,1,0.0
O000785,P0029,1,0.05
O000786,P0014,4,0.05
O000787,P0012,3,0.0
O000787,P0027,1,0.0
O000787,P0029,1,0.0
O000787,P0028,1,0.0
O000787,P0019,2,0.0
O000788,P0013,3,0.05
O000789,P0016,1,0.05
O000789,P0003,3,0.1
O000790,P0006,1,0.1
O000790,P0021,2,0.15
O000791,P0019,2,0.0
O000792,P0005,1,0.1
O000793,P0028,2,0.05
O000793,P0020,1,0.15
O000793,P0019,3,0.0
O000794,P0013,1,0.15
O000795,P0030,1,0.0
O000795,P0008,1,0.0
O000795,P0004,1,0.05
O000795,P0012,1,0.15
O000795,P0025,1,0.05
O000796,P0027,1,0.15
O000796,P0005,3,0.0
O000796,P0009,1,0.05
O000796,P0003,1,0.1
O000797,P0001,2,0.05
O000797,P0005,1,0.0
O000798,P0029,1,0.0
O000798,P0003,1,0.05
O000798,P0014,1,0.05
O000798,P0011,3,0.0
O000798,P0019,1,0.05
O000799,P0003,1,0.15
O000800,P0007,2,0.05
O000801,P0007,2,0.0
O000802,P0010,1,0.0
O000803,P0021,3,0.1
O000803,P0003,1,0.05
O000803,P0025,1,0.0
O000804,P0024,1,0.15
O000804,P0017,1,0.0
O000804,P0030,1,0.0
O000805,P0029,1,0.0
O000806,P0003,1,0.05
O000807,P0030,3,0.0
O000808,P0011,1,0.15
O000808,P0026,1,0.15
O000809,P0024,1,0.0
O000809,P0026,1,0.2
O000809,P0010,2,0.0
O000809,P0016,1,0.1
O000810,P0004,2,0.0
O000810,P0020,2,0.1
O000811,P0015,1,0.0
O000812,P0006,2,0.05
O000812,P0025,4,0.0
O000813,P0006,2,0.15
O000813,P0011,1,0.15
O000813,P0007,1,0.0
O000814,P0012,3,0.0
O000814,P0001,1,0.0
O000815,P0030,3,0.2
O000816,P0013,1,0.05
O000816,P0018,2,0.1
O000817,P0003,1,0.1
O000817,P0028,1,0.05
O000817,P0024,2,0.1
O000817,P0025,1,0.05
O000818,P0030,1,0.0
O000819,P0016,1,0.0
O000819,P0014,1,0.05
O000819,P0029,3,0.2
O000820,P0023,4,0.0
O000820,P0019,3,0.0
O000820,P0029,1,0.1
O000820,P0028,1,0.05
O000821,P0021,2,0.05
O000821,P0003,1,0.15
O000822,P0010,1,0.05
O000823,P0014,1,0.0
O000823,P0015,1,0.2
O000823,P0007,1,0.05
O000823,P0022,1,0.05
O000823,P0029,1,0.0
O000824,P0009,2,0.0
O000824,P0011,2,0.05
O000824,P0026,1,0.1
O000825,P0004,4,0.2
O000826,P0030,1,0.0
O000826,P0011,3,0.0
O000827,P0004,2,0.15
O000828,P0028,2,0.0
O000828,P0011,1,0.0
O000828,P0010,1,0.05
O000829,P0012,1,0.1
O000830,P0007,3,0.0
O000830,P0028,1,0.2
O000830,P0030,1,0.15
O000830,P0004,1,0.05
O000830,P0017,2,0.15
O000831,P0026,4,0.05
O000832,P0002,3,0.2
O000832,P0030,1,0.05
O000832,P0016,3,0.0
O000833,P0005,2,0.0
O000834,P0028,1,0.05
O000834,P0014,1,0.05
O000834,P0027,1,0.2
O000835,P0024,2,0.15
O000835,P0017,2,0.0
O000836,P0023,1,0.0
O000836,P0006,4,0.0
O000837,P0018,2,0.1
O000837,P0001,1,0.05
O000838,P0009,3,0.1
O000838,P0015,2,0.1
O000839,P0016,3,0.0
O000840,P0018,1,0.1
O000840,P0004,1,0.2
O000840,P0013,1,0.05
O000841,P0022,1,0.1
O000841,P0019,1,0.1
O000841,P0007,1,0.0
O000841,P0009,1,0.0
O000841,P0025,2,0.1
O000842,P0023,2,0.2
O000842,P0022,1,0.0
O000843,P0012,2,0.1
O000843,P0013,1,0.15
O000844,P0023,1,0.0
O000844,P0017,1,0.0
O000845,P0004,2,0.0
O000845,P0008,2,0.0
O000846,P0029,3,0.1
O000846,P0006,3,0.0
O000846,P0028,1,0.05
O000847,P0018,2,0.15
O000847,P0007,1,0.05
O000847,P0019,1,0.2
O000847,P0024,1,0.0
O000847,P0012,1,0.1
O000848,P0021,4,0.0
O000848,P0020,1,0.05
O000848,P0019,1,0.0
O000849,P0009,1,0.05
O000849,P0008,4,0.0
O000850,P0013,3,0.2
O000850,P0001,2,0.1
O000851,P0003,3,0.0
O000851,P0013,1,0.0
O000852,P0005,1,0.05
O000852,P0009,1,0.2
O000852,P0029,2,0.05
O000852,P0010,1,0.0
O000852,P0026,2,0.05
O000853,P0009,4,0.05
O000853,P0023,2,0.0
O000854,P0008,4,0.0
O000855,P0004,1,0.1
O000855,P0009,1,0.05
O000855,P0005,4,0.0
O000855,P0019,1,0.15
O000856,P0019,2,0.0
O000856,P0013,1,0.1
O000857,P0026,1,0.1
O000858,P0022,2,0.0
O000858,P0007,1,0.05
O000859,P0006,2,0.05
O000859,P0028,2,0.1
O000859,P0029,1,0.05
O000859,P0026,2,0.0
O000859,P0014,1,0.05
O000860,P0005,1,0.1
O000861,P0013,3,0.0
O000861,P0027,1,0.0
O000862,P0026,1,0.0
O000863,P0017,1,0.15
O000864,P0004,1,0.2
O000864,P0020,1,0.0
O000865,P0015,2,0.15
O000865,P0029,4,0.0
O000865,P0030,2,0.0
O000865,P0028,1,0.0
O000866,P0029,1,0.1
O000867,P0005,1,0.0
O000867,P0028,1,0.2
O000867,P0021,3,0.1
O000868,P0025,2,0.0
O000868,P0001,1,0.0
O000868,P0021,1,0.05
O000869,P0026,1,0.05
O000869,P0014,1,0.05
O000870,P0013,2,0.0
O000871,P0022,3,0.1
O000871,P0024,3,0.1
O000871,P0009,3,0.0
O000871,P0006,1,0.1
O000872,P0012,1,0.1
O000872,P0014,2,0.0
O000872,P0010,1,0.1
O000873,P0024,1,0.0
O000873,P0025,1,0.05
O000874,P0015,1,0.1
O000874,P0028,1,0.1
O000874,P0017,1,0.0
O000875,P0001,1,0.0
O000876,P0008,1,0.1
O000876,P0001,3,0.1
O000876,P0027,1,0.0
O000876,P0026,1,0.1
O000876,P0028,3,0.0
O000877,P0027,1,0.0
O000878,P0027,2,0.15
O000879,P0027,1,0.0
O000879,P0020,1,0.0
O000879,P0016,3,0.05
O000879,P0028,1,0.05
O000880,P0003,3,0.0
O000880,P0011,3,0.1
O000880,P0021,3,0.05
O000881,P0028,3,0.0
O000881,P0018,2,0.0
O000882,P0012,2,0.0
O000883,P0006,3,0.05
O000884,P0012,1,0.1
O000884,P0017,3,0.05
O000884,P0021,1,0.0
O000884,P0002,2,0.0
O000885,P0025,4,0.05
O000885,P0014,1,0.0
O000885,P0029,4,0.05
O000885,P0009,1,0.0
O000886,P0008,1,0.05
O000886,P0030,1,0.1
O000886,P0004,1,0.1
O000887,P0026,1,0.0
O000887,P0025,1,0.15
O000887,P0028,1,0.0
O000888,P0016,1,0.15
O000889,P0021,1,0.1
O000889,P0028,1,0.05
O000890,P0004,1,0.2
O000890,P0026,1,0.1
O000891,P0022,1,0.15
O000891,P0009,1,0.0
O000892,P0029,2,0.1
O000892,P0001,2,0.0
O000893,P0008,1,0.1
O000893,P0021,1,0.05
O000894,P0013,3,0.0
O000894,P0015,1,0.0
O000895,P0029,1,0.05
O000896,P0025,4,0.2
O000897,P0025,1,0.0
O000897,P0014,1,0.15
O000898,P0021,1,0.05
O000898,P0013,3,0.05
