order_id,customer_id,order_date,status
O000732,C00944,2025-08-25,Completed
O000733,C00655,2024-12-20,Completed
O000734,C01091,2025-12-15,Completed
O000735,C00997,2025-07-28,Returned
O000736,C00623,2024-10-25,Completed
O000737,C01157,2025-03-17,Completed
O000738,C00776,2025-09-13,Cancelled
O000739,C00227,2025-08-07,Completed
O000740,C00744,2025-10-07,Completed
O000741,C00921,2024-06-09,Cancelled
O000742,C00685,2025-04-20,Completed
O000743,C00460,2024-05-21,Completed
O000744,C00512,2024-06-19,Completed
O000745,C00798,2025-07-19,Completed
O000746,C00491,2024-06-28,Completed
O000747,C00909,2024-09-04,Completed
O000748,C00833,2025-06-16,Returned
O000749,C00049,2025-03-25,Completed
O000750,C01048,2025-10-06,Completed
O000751,C00229,2024-06-22,Completed
O000752,C00939,2025-12-27,Completed
O000753,C00911,2024-12-04,Completed
O000754,C00760,2025-07-31,Completed
O000755,C00625,2025-05-01,Completed
O000756,C00467,2024-01-29,Completed
O000757,C01059,2025-02-19,Completed
O000758,C01076,2025-05-08,Completed
O000759,C00404,2024-12-31,Completed
O000760,C01074,2024-08-21,Completed
O000761,C00556,2025-07-20,Cancelled
O000762,C00375,2025-12-07,Cancelled
O000763,C00131,2024-05-15,Completed
O000764,C01191,2025-05-03,Completed
O000765,C00239,2025-03-28,Completed
O000766,C00998,2024-11-03,Completed
O000767,C00399,2025-08-26,Completed
O000768,C01009,2025-10-08,Completed
O000769,C00510,2024-12-15,Completed
O000770,C00999,2024-01-07,Completed
O000771,C00223,2024-08-25,Completed
O000772,C00431,2025-08-07,Completed
O000773,C00352,2024-06-10,Completed
O000774,C00854,2024-10-02,Completed
O000775,C00760,2024-05-28,Completed
O000776,C00828,2024-02-26,Cancelled
O000777,C00415,2024-08-01,Completed
O000778,C00876,2025-01-26,Completed
O000779,C00219,2024-03-17,Completed
O000780,C00963,2024-02-17,Completed
O000781,C00769,2024-03-01,Completed
O000782,C00276,2024-03-16,Completed
O000783,C00503,2024-12-01,Completed
O000784,C00643,2025-01-04,Completed
O000785,C00683,2024-07-22,Completed
O000786,C00997,2024-02-19,Completed
O000787,C01159,2025-03-23,Returned
O000788,C00325,2025-06-09,Completed
O000789,C00391,2024-03-15,Completed
O000790,C00677,2024-03-15,Completed
O000791,C00044,2025-02-15,Completed
O000792,C00462,2024-11-26,Completed
O000793,C00669,2025-06-29,Completed
O000794,C00304,2024-07-30,Completed
O000795,C00081,2024-05-10,Completed
O000796,C00282,2025-03-26,Completed
O000797,C00256,2024-04-05,Cancelled
O000798,C01002,2025-09-11,Completed
O000799,C00205,2024-12-29,Completed
O000800,C00616,2024-08-22,Returned
O000801,C00966,2024-01-17,Cancelled
O000802,C00289,2024-09-11,Completed
O000803,C00963,2024-02-09,Completed
O000804,C01063,2024-06-04,Completed
O000805,C00765,2024-09-28,Completed
O000806,C00964,2024-02-05,Completed
O000807,C01076,2024-06-22,Completed
O000808,C00136,2024-04-25,Cancelled
O000809,C00002,2024-11-14,Completed
O000810,C01170,2024-07-19,Completed
O000811,C00828,2024-10-16,Completed
O000812,C00617,2024-12-02,Completed
O000813,C00270,2024-12-01,Completed
O000814,C00406,2024-07-05,Completed
O000815,C00985,2025-05-10,Completed
O000816,C00831,2025-04-07,Returned
O000817,C01054,2024-12-11,Completed
O000818,C00130,2025-01-09,Completed
O000819,C00937,2024-04-23,Completed
O000820,C01034,2024-07-05,Completed
O000821,C00311,2025-07-30,Completed
O000822,C01088,2024-06-19,Completed
O000823,C00464,2024-06-04,Completed
O000824,C00615,2024-01-01,Completed
O000825,C00288,2024-05-27,Completed
O000826,C00497,2025-02-04,Completed
O000827,C00566,2024-05-23,Completed
O000828,C00311,2024-07-29,Completed
O000829,C00965,2024-08-25,Completed
O000830,C00931,2024-06-06,Completed
O000831,C00998,2024-10-25,Completed
O000832,C00743,2024-09-04,Completed
O000833,C00565,2024-09-14,Completed
O000834,C00731,2024-03-26,Completed
O000835,C01000,2025-07-28,Completed
O000836,C00221,2025-08-27,Completed
O000837,C01189,2025-11-19,Completed
O000838,C00902,2025-04-16,Completed
O000839,C00053,2024-08-09,Completed
O000840,C00845,2024-01-30,Completed
O000841,C00098,2024-11-28,Completed
O000842,C00183,2024-12-07,Completed
O000843,C00186,2025-10-16,Completed
O000844,C00995,2024-12-25,Completed
O000845,C00389,2025-08-18,Completed
O000846,C00156,2024-07-22,Completed
O000847,C00273,2025-01-29,Completed
O000848,C00561,2024-01-27,Completed
O000849,C00500,2024-01-22,Completed
O000850,C00382,2025-06-15,Completed
O000851,C00746,2024-09-26,Completed
O000852,C00276,2024-11-25,Completed
O000853,C00714,2025-12-19,Completed
O000854,C00897,2025-05-24,Completed
O000855,C00919,2025-07-26,Completed
O000856,C00057,2025-12-31,Completed
O000857,C00635,2025-07-05,Completed
O000858,C01041,2025-02-20,Completed
O000859,C00734,2025-08-24,Completed
O000860,C01014,2024-05-02,Completed
O000861,C00794,2025-02-21,Completed
O000862,C00882,2024-09-15,Completed
O000863,C00168,2024-12-13,Completed
O000864,C00125,2025-07-24,Completed
O000865,C00788,2024-11-09,Completed
O000866,C00317,2025-09-06,Completed
O000867,C00364,2025-06-03,Completed
O000868,C00639,2024-10-25,Completed
O000869,C00691,2025-04-10,Cancelled
O000870,C00693,2024-09-09,Completed
O000871,C00828,2024-02-12,Completed
O000872,C00657,2025-06-23,Completed
O000873,C00600,2025-10-03,Completed
O000874,C00797,2024-11-09,Completed
O000875,C01170,2025-07-09,Completed
O000876,C00621,2025-01-29,Completed
O000877,C00381,2024-08-14,Completed
O000878,C00032,2024-02-16,Cancelled
O000879,C00010,2024-09-03,Completed
O000880,C00529,2025-03-08,Completed
O000881,C00021,2025-03-01,Completed
O000882,C00022,2025-10-03,Completed
O000883,C00457,2024-03-13,Completed
O000884,C00376,2025-07-03,Completed
O000885,C00245,2025-02-08,Completed
O000886,C00795,2024-07-07,Completed
O000887,C01032,2024-07-12,Completed
O000888,C00947,2024-07-24,Completed
O000889,C01036,2024-03-06,Completed
O000890,C00504,2025-09-08,Completed
O000891,C00840,2025-06-14,Completed
O000892,C00213,2025-12-01,Completed
O000893,C00460,2025-10-05,Completed
O000894,C00791,2024-10-16,Completed
O000895,C00932,2025-05-05,Cancelled
O000896,C00296,2024-10-20,Completed
O000897,C00329,2025-01-11,Completed
O000898,C00465,2025-02-15,Completed
O000899,C00927,2025-03-30,Cancelled
O000900,C00504,2024-08-10,Completed
O000901,C00949,2025-07-15,Completed
O000902,C00845,2024-02-22,Completed
O000903,C01060,2025-03-18,Completed
O000904,C01154,2024-06-08,Completed
O000905,C00268,2025-05-13,Completed
O000906,C00109,2024-12-05,Completed
O000907,C00309,2024-08-06,Completed
O000908,C00915,2025-05-01,Completed
O000909,C00328,2024-06-04,Completed
O000910,C01151,2025-07-19,Completed
O000911,C00199,2024-02-10,Completed
O000912,C00743,2025-03-27,Completed
O000913,C01161,2024-12-18,Completed
O000914,C00657,2024-10-26,Completed
O000915,C00394,2025-06-09,Completed
O000916,C00490,2025-12-18,Completed
O000917,C00939,2025-11-06,Completed
O000918,C00040,2024-11-05,Completed
O000919,C00834,2025-12-25,Completed
O000920,C00653,2025-06-05,Completed
O000921,C00498,2024-03-17,Completed
O000922,C00179,2024-03-18,Completed
O000923,C00145,2024-06-08,Completed
O000924,C00188,2024-01-04,Completed
O000925,C01015,2025-09-11,Completed
O000926,C01040,2024-01-07,Completed
O000927,C00809,2025-10-12,Completed
O000928,C00447,2025-03-12,Completed
O000929,C00516,2024-10-15,Completed
O000930,C00124,2025-09-26,Completed
O000931,C00181,2024-11-22,Completed
O000932,C00984,2025-01-14,Completed
O000933,C00953,2025-04-17,Completed
O000934,C00790,2025-03-05,Cancelled
O000935,C00310,2025-08-30,Cancelled
O000936,C00555,2024-12-11,Completed
O000937,C00390,2025-05-13,Completed
O000938,C00724,2024-04-18,Completed
O000939,C00482,2025-06-15,Cancelled
O000940,C00879,2025-09-18,Completed
O000941,C00263,2025-01-13,Completed
O000942,C00479,2024-11-16,Completed
O000943,C01173,2024-08-22,Completed
O000944,C00642,2025-06-07,Completed
O000945,C00545,2024-03-09,Completed
O000946,C00007,2024-12-01,Completed
O000947,C00644,2025-09-11,Completed
O000948,C00247,2024-10-29,Completed
O000949,C00023,2024-11-01,Completed
O000950,C00864,2024-03-21,Completed
O000951,C00561,2025-04-11,Completed
O000952,C01132,2025-05-03,Completed
O000953,C00890,2025-10-23,Completed
O000954,C00580,2024-11-27,Completed
O000955,C00131,2024-03-10,Completed
O000956,C00189,2025-01-03,Returned
O000957,C01009,2025-02-14,Completed
O000958,C00425,2025-04-04,Completed
O000959,C00462,2025-05-05,Completed
O000960,C00282,2025-05-27,Completed
O000961,C00049,2025-11-16,Completed
O000962,C01007,2024-01-08,Completed
O000963,C00337,2025-02-10,Completed
O000964,C01047,2025-02-01,Completed
O000965,C00670,2024-09-23,Completed
O000966,C00231,2024-02-12,Completed
O000967,C01168,2024-11-01,Completed
O000968,C00517,2024-08-10,Completed
O000969,C00684,2024-07-30,Completed
O000970,C00585,2025-11-14,Completed
O000971,C00064,2025-09-26,Completed
O000972,C00912,2025-01-25,Completed
O000973,C00246,2024-11-05,Completed
O000974,C00063,2025-05-02,Completed
O000975,C01188,2025-12-12,Completed
O000976,C00314,2024-08-08,Completed
O000977,C00091,2025-11-03,Completed
O000978,C00386,2024-08-28,Completed
O000979,C00475,2024-02-18,Completed
O000980,C01116,2024-06-16,Completed
O000981,C00599,2024-05-31,Completed
O000982,C00682,2025-01-02,Completed
O000983,C00298,2025-09-05,Completed
O000984,C00422,2025-12-10,Completed
O000985,C01128,2025-11-11,Cancelled
O000986,C00809,2025-06-19,Completed
O000987,C00463,2025-10-17,Completed
O000988,C00002,2025-05-31,Completed
O000989,C00621,2024-08-02,Completed
O000990,C00064,2024-10-29,Completed
O000991,C00520,2025-04-08,Cancelled
O000992,C00795,2025-01-18,Completed
O000993,C01007,2024-02-02,Completed
O000994,C00201,2025-03-08,Completed
O000995,C00080,2025-05-14,Completed
O000996,C00503,2025-10-08,Cancelled
O000997,C00635,2025-07-19,Completed
O000998,C01029,2024-07-04,Completed
O000999,C01006,2024-06-27,Completed
O001000,C00679,2025-03-12,Completed
O001001,C00996,2024-09-12,Completed
O001002,C01196,2025-05-20,Completed
O001003,C01153,2024-01-25,Completed
O001004,C01114,2024-04-18,Completed
O001005,C00138,2024-03-07,Completed
O001006,C00383,2025-11-11,Completed
O001007,C00238,2025-07-27,Completed
O001008,C00801,2024-01-12,Completed
O001009,C00622,2024-05-20,Completed
O001010,C00973,2025-05-04,Completed
O001011,C01109,2024-03-13,Completed
O001012,C00140,2025-05-04,Completed
O001013,C00809,2024-01-29,Completed
O001014,C01044,2025-02-20,Completed
O001015,C00136,2025-07-29,Completed
O001016,C01097,2025-09-11,Completed
O001017,C00791,2025-12-05,Completed
O001018,C00691,2024-04-03,Completed
O001019,C00491,2025-08-02,Completed
O001020,C00605,2024-07-13,Completed
O001021,C00356,2024-04-30,Completed
O001022,C00992,2024-10-04,Cancelled
O001023,C00772,2025-07-17,Returned
O001024,C01014,2025-04-10,Cancelled
O001025,C00876,2025-10-05,Returned
O001026,C00741,2024-02-25,Completed
O001027,C00261,2024-04-08,Cancelled
O001028,C00568,2024-10-18,Completed
O001029,C00547,2025-07-19,Completed
O001030,C00451,2024-06-24,Completed
O001031,C00553,2025-05-12,Completed
O001032,C00340,2024-06-26,Cancelled
O001033,C00892,2025-08-16,Completed
O001034,C00788,2025-09-21,Completed
O001035,C01007,2025-03-23,Completed
O001036,C00421,2025-01-16,Completed
O001037,C00345,2025-02-17,Completed
O001038,C00596,2024-08-24,Completed
O001039,C00737,2025-01-25,Completed
O001040,C00552,2025-01-10,Cancelled
O001041,C01200,2025-10-22,Completed
O001042,C00469,2024-04-02,Completed
O001043,C00513,2024-03-22,Completed
O001044,C00893,2024-10-12,Completed
O001045,C00137,2024-08-25,Completed
O001046,C00361,2024-10-22,Completed
O001047,C00367,2025-06-30,Completed
O001048,C00504,2024-01-09,Completed
O001049,C01026,2025-05-31,Completed
O001050,C00753,2025-08-10,Completed
O001051,C00087,2024-03-09,Returned
O001052,C01004,2025-11-24,Completed
O001053,C01065,2024-12-28,Completed
O001054,C00342,2025-05-30,Completed
O001055,C00753,2024-11-01,Completed
O001056,C00922,2025-08-27,Completed
O001057,C00997,2025-02-12,Completed
O001058,C00299,2025-10-17,Cancelled
O001059,C00792,2025-10-31,Completed
O001060,C01130,2025-05-03,Completed
O001061,C01044,2024-08-11,Completed
O001062,C00669,2024-10-18,Completed
O001063,C01123,2025-08-02,Completed
O001064,C00565,2025-02-07,Completed
O001065,C00857,2025-08-05,Completed
O001066,C00335,2024-02-08,Completed
O001067,C01011,2024-04-26,Completed
O001068,C00529,2025-08-13,Completed
O001069,C00503,2024-08-19,Completed
O001070,C00829,2024-02-22,Cancelled
O001071,C00304,2025-07-22,Completed
O001072,C00846,2025-02-13,Completed
O001073,C00986,2025-11-09,Completed
O001074,C00886,2024-06-06,Completed
O001075,C00499,2025-09-17,Completed
O001076,C00170,2024-04-13,Completed
O001077,C00312,2024-02-22,Completed
O001078,C00752,2025-11-26,Completed
O001079,C01194,2024-03-25,Returned
O001080,C01005,2024-04-20,Completed
O001081,C00583,2024-05-21,Completed
O001082,C00459,2025-12-06,Completed
O001083,C01043,2024-11-09,Completed
O001084,C00493,2025-04-17,Completed
O001085,C00242,2024-05-31,Completed
O001086,C01187,2024-09-01,Completed
O001087,C00620,2025-12-27,Completed
O001088,C00065,2024-09-15,Completed
O001089,C00865,2025-11-05,Completed
O001090,C00304,2024-02-13,Completed
O001091,C00415,2024-07-03,Completed
O001092,C01027,2024-07-25,Completed
O001093,C01035,2024-10-07,Completed
O001094,C01121,2024-10-24,Completed
O001095,C00855,2025-04-19,Cancelled
O001096,C00615,2025-10-29,Completed
O001097,C00921,2024-09-01,Completed
O001098,C01120,2025-03-02,Completed
O001099,C01132,2024-10-21,Completed
O001100,C00503,2025-05-06,Completed
O001101,C00599,2025-11-18,Completed
O001102,C00741,2024-04-09,Completed
O001103,C00141,2024-03-19,Returned
O001104,C00925,2024-12-11,Completed
O001105,C00189,2024-12-27,Completed
O001106,C00177,2024-03-05,Completed
O001107,C00398,2025-05-05,Returned
O001108,C00825,2024-08-05,Completed
O001109,C00465,2025-11-03,Cancelled
O001110,C00386,2024-01-04,Completed
O001111,C00694,2025-03-01,Completed
O001112,C00275,2024-04-08,Completed
O001113,C00698,2024-05-02,Completed
O001114,C00640,2025-07-03,Completed
O001115,C00615,2025-11-11,Cancelled
O001116,C00314,2024-10-14,Completed
O001117,C00615,2025-02-20,Completed
O001118,C00254,2024-07-06,Completed
O001119,C01109,2024-03-22,Completed
O001120,C00610,2024-04-12,Completed
O001121,C00141,2024-04-06,Cancelled
O001122,C01110,2024-04-19,Completed
O001123,C01166,2025-12-18,Completed
O001124,C01044,2024-09-01,Returned
O001125,C00385,2025-05-19,Completed
O001126,C00395,2025-06-24,Completed
O001127,C01185,2024-10-21,Completed
O001128,C00003,2024-04-27,Completed
O001129,C00378,2025-10-18,Completed
O001130,C00006,2025-10-29,Completed
O001131,C00700,2024-07-30,Completed
O001132,C00756,2024-11-28,Returned
O001133,C00299,2024-07-30,Completed
O001134,C00498,2025-05-16,Completed
O001135,C00950,2024-06-11,Completed
O001136,C00029,2025-04-29,Completed
O001137,C00565,2025-05-03,Cancelled
O001138,C00274,2024-01-18,Completed
O001139,C00297,2024-04-22,Completed
O001140,C00636,2025-02-17,Completed
O001141,C01139,2025-09-20,Completed
O001142,C01164,2024-12-15,Completed
O001143,C00871,2024-09-14,Completed
O001144,C01158,2025-07-31,Completed
O001145,C00731,2025-04-27,Completed
O001146,C00212,2025-08-01,Completed
O001147,C00845,2025-07-01,Returned
O001148,C00904,2024-05-18,Completed
O001149,C00024,2025-08-24,Completed
O001150,C00494,2024-02-15,Completed
O001151,C00014,2025-05-16,Completed
O001152,C00182,2025-05-30,Completed
O001153,C01171,2024-01-22,Completed
O001154,C00093,2024-07-02,Completed
O001155,C00921,2024-08-19,Completed
O001156,C00751,2025-10-04,Completed
O001157,C00351,2025-01-18,Completed
O001158,C00174,2024-06-10,Completed
O001159,C00341,2024-09-29,Completed
O001160,C00676,2025-04-08,Completed
O001161,C00042,2024-07-19,Completed
O001162,C00260,2024-02-25,Completed
O001163,C00277,2024-02-24,Completed
O001164,C01114,2024-03-16,Completed
O001165,C00279,2024-07-01,Completed
O001166,C00184,2025-06-14,Completed
O001167,C00944,2024-06-17,Completed
O001168,C01200,2024-03-24,Completed
O001169,C01104,2025-10-25,Completed
O001170,C01033,2025-10-23,Completed
O001171,C00303,2025-09-06,Completed
O001172,C00592,2025-05-28,Completed
O001173,C00891,2025-04-23,Completed
O001174,C00700,2024-03-31,Completed
O001175,C00306,2024-10-02,Completed
O001176,C00493,2025-02-24,Completed
O001177,C01077,2024-07-08,Completed
O001178,C00803,2024-09-15,Completed
O001179,C00011,2024-09-24,Completed
O001180,C00971,2025-05-25,Completed
O001181,C00385,2025-06-25,Completed
O001182,C00605,2024-06-23,Completed
O001183,C00860,2024-05-13,Completed
O001184,C00800,2024-10-25,Cancelled
O001185,C00087,2024-07-10,Completed
O001186,C00383,2024-10-27,Completed
O001187,C01087,2025-06-01,Cancelled
O001188,C00495,2025-07-23,Completed
O001189,C00127,2025-11-20,Completed
O001190,C00597,2024-09-01,Completed
O001191,C00398,2025-06-22,Completed
O001192,C00455,2024-05-24,Completed
O001193,C00956,2024-05-06,Completed
O001194,C00444,2024-05-17,Completed
O001195,C00072,2024-03-19,Cancelled
O001196,C01132,2025-06-21,Completed
O001197,C00061,2025-08-23,Completed
O001198,C00968,2025-10-14,Completed
O001199,C00246,2025-03-01,Cancelled
O001200,C01078,2025-10-16,Completed
O001201,C00814,2025-06-26,Completed
O001202,C01036,2024-05-31,Completed
O001203,C00603,2024-05-13,Completed
O001204,C00692,2024-08-31,Completed
O001205,C00239,2024-05-11,Completed
O001206,C00815,2025-09-14,Completed
O001207,C00698,2024-12-30,Completed
O001208,C00994,2025-03-10,Completed
O001209,C00083,2024-04-28,Completed
O001210,C01083,2024-05-19,Completed
O001211,C00255,2024-02-24,Completed
O001212,C01157,2025-08-17,Completed
O001213,C00340,2025-02-16,Completed
O001214,C00608,2025-07-19,Completed
O001215,C00298,2025-07-02,Completed
O001216,C00603,2024-01-22,Completed
O001217,C00457,2024-10-28,Completed
O001218,C01143,2025-04-29,Completed
O001219,C00357,2024-08-09,Completed
O001220,C00284,2025-11-04,Completed
O001221,C00242,2024-05-25,Completed
O001222,C00832,2025-08-27,Completed
O001223,C01174,2025-01-22,Completed
O001224,C00202,2025-11-19,Completed
O001225,C00817,2025-07-08,Completed
O001226,C00061,2024-06-17,Completed
O001227,C00890,2025-09-06,Completed
O001228,C00686,2024-01-27,Completed
O001229,C00572,2024-03-23,Completed
O001230,C01069,2024-07-19,Completed
O001231,C00577,2025-02-04,Completed
O001232,C00706,2024-01-20,Completed
O001233,C00972,2025-01-28,Cancelled
O001234,C00930,2024-08-25,Completed
O001235,C00351,2024-07-26,Completed
O001236,C00231,2024-08-12,Completed
O001237,C00272,2025-04-23,Completed
O001238,C01117,2024-10-30,Completed
O001239,C00811,2024-10-28,Completed
O001240,C00949,2025-05-26,Completed
O001241,C00331,2025-10-16,Completed
O001242,C00535,2025-06-15,Cancelled
O001243,C00897,2024-08-27,Completed
O001244,C00694,2024-08-22,Completed
O001245,C00878,2025-02-16,Completed
O001246,C00005,2025-01-20,Completed
O001247,C00716,2024-12-01,Completed
O001248,C00750,2024-01-16,Completed
O001249,C00150,2025-06-19,Completed
O001250,C00550,2024-08-28,Completed
